poll_id,pollster,numeric_grade,pollscore,methodology,transparency_score,state,end_date,sample_size,cycle,office_type,election_date,party,candidate_name,pct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88403,Beacon/Shaw,2.8,-1.1,Live Phone/Text-to-Web,9.0,Pennsylvania,9/24/24,775,2024,U.S. Senate,11/5/24,REP,Dave McCormick,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88403,Beacon/Shaw,2.8,-1.1,Live Phone/Text-to-Web,9.0,Pennsylvania,9/24/24,1021,2024,U.S. Senate,11/5/24,DEM,Robert P. Casey Jr.,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88403,Beacon/Shaw,2.8,-1.1,Live Phone/Text-to-Web,9.0,Pennsylvania,9/24/24,1021,2024,U.S. Senate,11/5/24,REP,Dave McCormick,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88363,Marist,2.9,-0.9,Live Phone/Online Panel/Text-to-Web,9.0,Arizona,9/24/24,1416,2024,U.S. Senate,11/5/24,DEM,Ruben Gallego,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88363,Marist,2.9,-0.9,Live Phone/Online Panel/Text-to-Web,9.0,Arizona,9/24/24,1416,2024,U.S. Senate,11/5/24,REP,Kari Lake,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88363,Marist,2.9,-0.9,Live Phone/Online Panel/Text-to-Web,9.0,Arizona,9/24/24,1264,2024,U.S. Senate,11/5/24,DEM,Ruben Gallego,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88363,Marist,2.9,-0.9,Live Phone/Online Panel/Text-to-Web,9.0,Arizona,9/24/24,1264,2024,U.S. Senate,11/5/24,REP,Kari Lake,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88390,Suffolk,2.9,-1.0,Live Phone,8.0,Arizona,9/24/24,500,2024,U.S. Senate,11/5/24,DEM,Ruben Gallego,46.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88390,Suffolk,2.9,-1.0,Live Phone,8.0,Arizona,9/24/24,500,2024,U.S. Senate,11/5/24,REP,Kari Lake,40.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88390,Suffolk,2.9,-1.0,Live Phone,8.0,Arizona,9/24/24,500,2024,U.S. Senate,11/5/24,GRE,Eduardo Quintana,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88430,Fabrizio/Impact,1.7,-0.3,Live Phone/Text-to-Web,2.0,Pennsylvania,9/24/24,600,2024,U.S. Senate,11/5/24,DEM,Robert P. Casey Jr.,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88430,Fabrizio/Impact,1.7,-0.3,Live Phone/Text-to-Web,2.0,Pennsylvania,9/24/24,600,2024,U.S. Senate,11/5/24,REP,Dave McCormick,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88331,Bullfinch,,,Online Panel,4.0,Florida,9/23/24,600,2024,U.S. Senate,11/5/24,DEM,Debbie Mucarsel-Powell,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88331,Bullfinch,,,Online Panel,4.0,Florida,9/23/24,600,2024,U.S. Senate,11/5/24,REP,Rick Scott,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88338,SurveyUSA,2.8,-1.3,IVR/Online Panel/Text-to-Web,8.0,Nebraska,9/23/24,558,2024,U.S. Senate,11/5/24,REP,Deb Fischer,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88338,SurveyUSA,2.8,-1.3,IVR/Online Panel/Text-to-Web,8.0,Nebraska,9/23/24,558,2024,U.S. Senate,11/5/24,IND,Dan Osborn,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88338,SurveyUSA,2.8,-1.3,IVR/Online Panel/Text-to-Web,8.0,Nebraska,9/23/24,558,2024,U.S. Senate,11/5/24,DEM,Preston Love Jr.,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88338,SurveyUSA,2.8,-1.3,IVR/Online Panel/Text-to-Web,8.0,Nebraska,9/23/24,558,2024,U.S. Senate,11/5/24,REP,Pete Ricketts,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88362,University of Maryland/Washington Post,2.5,-0.3,Live Phone/Text-to-Web,8.0,Maryland,9/23/24,1012,2024,U.S. Senate,11/5/24,DEM,Angela Alsobrooks,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88362,University of Maryland/Washington Post,2.5,-0.3,Live Phone/Text-to-Web,8.0,Maryland,9/23/24,1012,2024,U.S. Senate,11/5/24,REP,Larry Hogan,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88362,University of Maryland/Washington Post,2.5,-0.3,Live Phone/Text-to-Web,8.0,Maryland,9/23/24,1012,2024,U.S. Senate,11/5/24,LIB,Mike Scott,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88362,University of Maryland/Washington Post,2.5,-0.3,Live Phone/Text-to-Web,8.0,Maryland,9/23/24,1012,2024,U.S. Senate,11/5/24,DEM,Angela Alsobrooks,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88362,University of Maryland/Washington Post,2.5,-0.3,Live Phone/Text-to-Web,8.0,Maryland,9/23/24,1012,2024,U.S. Senate,11/5/24,REP,Larry Hogan,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88362,University of Maryland/Washington Post,2.5,-0.3,Live Phone/Text-to-Web,8.0,Maryland,9/23/24,1012,2024,U.S. Senate,11/5/24,LIB,Mike Scott,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88376,RMG Research,2.3,-0.4,Online Panel,5.0,Wisconsin,9/23/24,788,2024,U.S. Senate,11/5/24,DEM,Tammy Baldwin,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88376,RMG Research,2.3,-0.4,Online Panel,5.0,Wisconsin,9/23/24,788,2024,U.S. Senate,11/5/24,REP,Eric D. Hovde,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88357,Susquehanna,2.3,-0.3,,5.5,Pennsylvania,9/22/24,700,2024,U.S. Senate,11/5/24,DEM,Robert P. Casey Jr.,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88357,Susquehanna,2.3,-0.3,,5.5,Pennsylvania,9/22/24,700,2024,U.S. Senate,11/5/24,REP,Dave McCormick,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88273,ActiVote,,,App Panel,8.0,Florida,9/22/24,400,2024,U.S. Senate,11/5/24,DEM,Debbie Mucarsel-Powell,46.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88273,ActiVote,,,App Panel,8.0,Florida,9/22/24,400,2024,U.S. Senate,11/5/24,REP,Rick Scott,53.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88272,ActiVote,,,App Panel,8.0,Ohio,9/22/24,400,2024,U.S. Senate,11/5/24,DEM,Sherrod Brown,48.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88272,ActiVote,,,App Panel,8.0,Ohio,9/22/24,400,2024,U.S. Senate,11/5/24,REP,Bernie Moreno,51.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88491,Opinion Diagnostics,,,Live Phone/Text-to-Web,6.0,Massachusetts,9/21/24,638,2024,U.S. Senate,11/5/24,DEM,Elizabeth Ann Warren,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88491,Opinion Diagnostics,,,Live Phone/Text-to-Web,6.0,Massachusetts,9/21/24,638,2024,U.S. Senate,11/5/24,REP,John Deaton,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88276,Siena/NYT,3.0,-1.5,Live Phone,9.0,Arizona,9/21/24,713,2024,U.S. Senate,11/5/24,DEM,Ruben Gallego,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88276,Siena/NYT,3.0,-1.5,Live Phone,9.0,Arizona,9/21/24,713,2024,U.S. Senate,11/5/24,REP,Kari Lake,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88276,Siena/NYT,3.0,-1.5,Live Phone,9.0,Arizona,9/21/24,713,2024,U.S. Senate,11/5/24,DEM,Ruben Gallego,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88276,Siena/NYT,3.0,-1.5,Live Phone,9.0,Arizona,9/21/24,713,2024,U.S. Senate,11/5/24,REP,Kari Lake,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88268,ActiVote,,,App Panel,8.0,California,9/21/24,400,2024,U.S. Senate,11/5/24,DEM,Adam B. Schiff,62.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88268,ActiVote,,,App Panel,8.0,California,9/21/24,400,2024,U.S. Senate,11/5/24,REP,Steve Garvey,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88327,RMG Research,2.3,-0.4,Online Panel,5.0,Ohio,9/20/24,781,2024,U.S. Senate,11/5/24,DEM,Sherrod Brown,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88327,RMG Research,2.3,-0.4,Online Panel,5.0,Ohio,9/20/24,781,2024,U.S. Senate,11/5/24,REP,Bernie Moreno,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88355,RMG Research,2.3,-0.4,,5.0,Pennsylvania,9/20/24,783,2024,U.S. Senate,11/5/24,DEM,Robert P. Casey Jr.,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88355,RMG Research,2.3,-0.4,,5.0,Pennsylvania,9/20/24,783,2024,U.S. Senate,11/5/24,REP,Dave McCormick,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88428,Embold Research,1.4,0.6,Text-to-Web/Online Ad,6.0,Rhode Island,9/20/24,876,2024,U.S. Senate,11/5/24,DEM,Sheldon Whitehouse,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88428,Embold Research,1.4,0.6,Text-to-Web/Online Ad,6.0,Rhode Island,9/20/24,876,2024,U.S. Senate,11/5/24,REP,Patricia Morgan,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88441,Remington,2.6,-0.6,,7.0,Michigan,9/20/24,800,2024,U.S. Senate,11/5/24,DEM,Elissa Slotkin,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88441,Remington,2.6,-0.6,,7.0,Michigan,9/20/24,800,2024,U.S. Senate,11/5/24,REP,Mike Rogers,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88442,Remington,2.6,-0.6,,7.0,Nevada,9/20/24,800,2024,U.S. Senate,11/5/24,DEM,Jacky S. Rosen,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88442,Remington,2.6,-0.6,,7.0,Nevada,9/20/24,800,2024,U.S. Senate,11/5/24,REP,Sam Brown,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88443,Remington,2.6,-0.6,,7.0,Pennsylvania,9/20/24,800,2024,U.S. Senate,11/5/24,DEM,Robert P. Casey Jr.,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88443,Remington,2.6,-0.6,,7.0,Pennsylvania,9/20/24,800,2024,U.S. Senate,11/5/24,REP,Dave McCormick,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88444,Remington,2.6,-0.6,,7.0,Wisconsin,9/20/24,800,2024,U.S. Senate,11/5/24,DEM,Tammy Baldwin,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88444,Remington,2.6,-0.6,,7.0,Wisconsin,9/20/24,800,2024,U.S. Senate,11/5/24,REP,Eric D. Hovde,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88445,Remington,2.6,-0.6,,7.0,Montana,9/20/24,800,2024,U.S. Senate,11/5/24,DEM,Jon Tester,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88445,Remington,2.6,-0.6,,7.0,Montana,9/20/24,800,2024,U.S. Senate,11/5/24,REP,Tim Sheehy,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88288,Redfield & Wilton Strategies,1.8,0.4,Online Panel,9.0,Arizona,9/19/24,789,2024,U.S. Senate,11/5/24,DEM,Ruben Gallego,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88288,Redfield & Wilton Strategies,1.8,0.4,Online Panel,9.0,Arizona,9/19/24,789,2024,U.S. Senate,11/5/24,REP,Kari Lake,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88288,Redfield & Wilton Strategies,1.8,0.4,Online Panel,9.0,Arizona,9/19/24,789,2024,U.S. Senate,11/5/24,GRE,Eduardo Quintana,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88289,Redfield & Wilton Strategies,1.8,0.4,Online Panel,9.0,Florida,9/19/24,1602,2024,U.S. Senate,11/5/24,DEM,Debbie Mucarsel-Powell,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88289,Redfield & Wilton Strategies,1.8,0.4,Online Panel,9.0,Florida,9/19/24,1602,2024,U.S. Senate,11/5/24,REP,Rick Scott,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88289,Redfield & Wilton Strategies,1.8,0.4,Online Panel,9.0,Florida,9/19/24,1602,2024,U.S. Senate,11/5/24,LIB,Feena Bonoan,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88290,Redfield & Wilton Strategies,1.8,0.4,Online Panel,9.0,Michigan,9/19/24,993,2024,U.S. Senate,11/5/24,DEM,Elissa Slotkin,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88290,Redfield & Wilton Strategies,1.8,0.4,Online Panel,9.0,Michigan,9/19/24,993,2024,U.S. Senate,11/5/24,REP,Mike Rogers,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88290,Redfield & Wilton Strategies,1.8,0.4,Online Panel,9.0,Michigan,9/19/24,993,2024,U.S. Senate,11/5/24,GRE,Douglas P. Marsh,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88290,Redfield & Wilton Strategies,1.8,0.4,Online Panel,9.0,Michigan,9/19/24,993,2024,U.S. Senate,11/5/24,LIB,Joseph Solis-Mullen,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88290,Redfield & Wilton Strategies,1.8,0.4,Online Panel,9.0,Michigan,9/19/24,993,2024,U.S. Senate,11/5/24,NLP,Doug Dern,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88290,Redfield & Wilton Strategies,1.8,0.4,Online Panel,9.0,Michigan,9/19/24,993,2024,U.S. Senate,11/5/24,UST,Dave Stein,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88291,Redfield & Wilton Strategies,1.8,0.4,Online Panel,9.0,Minnesota,9/19/24,703,2024,U.S. Senate,11/5/24,DEM,Amy Klobuchar,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88291,Redfield & Wilton Strategies,1.8,0.4,Online Panel,9.0,Minnesota,9/19/24,703,2024,U.S. Senate,11/5/24,REP,Royce White,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88291,Redfield & Wilton Strategies,1.8,0.4,Online Panel,9.0,Minnesota,9/19/24,703,2024,U.S. Senate,11/5/24,IDP,Joyce Lynne Lacey,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88291,Redfield & Wilton Strategies,1.8,0.4,Online Panel,9.0,Minnesota,9/19/24,703,2024,U.S. Senate,11/5/24,LIB,Rebecca Whiting,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88292,Redfield & Wilton Strategies,1.8,0.4,Online Panel,9.0,Nevada,9/19/24,652,2024,U.S. Senate,11/5/24,DEM,Jacky S. Rosen,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88292,Redfield & Wilton Strategies,1.8,0.4,Online Panel,9.0,Nevada,9/19/24,652,2024,U.S. Senate,11/5/24,REP,Sam Brown,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88292,Redfield & Wilton Strategies,1.8,0.4,Online Panel,9.0,Nevada,9/19/24,652,2024,U.S. Senate,11/5/24,LIB,Chris Cunningham,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88292,Redfield & Wilton Strategies,1.8,0.4,Online Panel,9.0,Nevada,9/19/24,652,2024,U.S. Senate,11/5/24,IAP,Janine Hansen,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88293,Redfield & Wilton Strategies,1.8,0.4,Online Panel,9.0,Pennsylvania,9/19/24,1086,2024,U.S. Senate,11/5/24,DEM,Robert P. Casey Jr.,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88293,Redfield & Wilton Strategies,1.8,0.4,Online Panel,9.0,Pennsylvania,9/19/24,1086,2024,U.S. Senate,11/5/24,REP,Dave McCormick,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88293,Redfield & Wilton Strategies,1.8,0.4,Online Panel,9.0,Pennsylvania,9/19/24,1086,2024,U.S. Senate,11/5/24,LIB,John C. Thomas,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88293,Redfield & Wilton Strategies,1.8,0.4,Online Panel,9.0,Pennsylvania,9/19/24,1086,2024,U.S. Senate,11/5/24,CON,Bernard Selker,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88293,Redfield & Wilton Strategies,1.8,0.4,Online Panel,9.0,Pennsylvania,9/19/24,1086,2024,U.S. Senate,11/5/24,GRE,Leila Hazou,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88294,Redfield & Wilton Strategies,1.8,0.4,Online Panel,9.0,Wisconsin,9/19/24,600,2024,U.S. Senate,11/5/24,DEM,Tammy Baldwin,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88294,Redfield & Wilton Strategies,1.8,0.4,Online Panel,9.0,Wisconsin,9/19/24,600,2024,U.S. Senate,11/5/24,REP,Eric D. Hovde,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88294,Redfield & Wilton Strategies,1.8,0.4,Online Panel,9.0,Wisconsin,9/19/24,600,2024,U.S. Senate,11/5/24,OTH,Thomas Leager,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88294,Redfield & Wilton Strategies,1.8,0.4,Online Panel,9.0,Wisconsin,9/19/24,600,2024,U.S. Senate,11/5/24,OTH,Phil Anderson,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88339,Muhlenberg,2.8,-1.0,Live Phone,8.0,Pennsylvania,9/19/24,450,2024,U.S. Senate,11/5/24,DEM,Robert P. Casey Jr.,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88339,Muhlenberg,2.8,-1.0,Live Phone,8.0,Pennsylvania,9/19/24,450,2024,U.S. Senate,11/5/24,REP,Dave McCormick,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88510,Tarrance,1.6,-0.4,Live Phone,1.0,Nevada,9/19/24,600,2024,U.S. Senate,11/5/24,DEM,Jacky S. Rosen,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88510,Tarrance,1.6,-0.4,Live Phone,1.0,Nevada,9/19/24,600,2024,U.S. Senate,11/5/24,REP,Sam Brown,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88297,RMG Research,2.3,-0.4,Online Panel,5.0,Montana,9/19/24,491,2024,U.S. Senate,11/5/24,DEM,Jon Tester,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88297,RMG Research,2.3,-0.4,Online Panel,5.0,Montana,9/19/24,491,2024,U.S. Senate,11/5/24,REP,Tim Sheehy,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88371,University of Massachusetts Lowell/YouGov,2.9,-1.0,Online Panel,9.0,Michigan,9/19/24,650,2024,U.S. Senate,11/5/24,DEM,Elissa Slotkin,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88371,University of Massachusetts Lowell/YouGov,2.9,-1.0,Online Panel,9.0,Michigan,9/19/24,650,2024,U.S. Senate,11/5/24,REP,Mike Rogers,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88371,University of Massachusetts Lowell/YouGov,2.9,-1.0,Online Panel,9.0,Michigan,9/19/24,650,2024,U.S. Senate,11/5/24,GRE,Douglas P. Marsh,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88371,University of Massachusetts Lowell/YouGov,2.9,-1.0,Online Panel,9.0,Michigan,9/19/24,650,2024,U.S. Senate,11/5/24,UST,Dave Stein,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88371,University of Massachusetts Lowell/YouGov,2.9,-1.0,Online Panel,9.0,Michigan,9/19/24,650,2024,U.S. Senate,11/5/24,LIB,Joseph Solis-Mullen,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88371,University of Massachusetts Lowell/YouGov,2.9,-1.0,Online Panel,9.0,Michigan,9/19/24,650,2024,U.S. Senate,11/5/24,IND,James Frizzell,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88371,University of Massachusetts Lowell/YouGov,2.9,-1.0,Online Panel,9.0,Michigan,9/19/24,650,2024,U.S. Senate,11/5/24,NLP,Doug Dern,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88372,University of Massachusetts Lowell/YouGov,2.9,-1.0,Online Panel,9.0,Pennsylvania,9/19/24,800,2024,U.S. Senate,11/5/24,DEM,Robert P. Casey Jr.,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88372,University of Massachusetts Lowell/YouGov,2.9,-1.0,Online Panel,9.0,Pennsylvania,9/19/24,800,2024,U.S. Senate,11/5/24,REP,Dave McCormick,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88372,University of Massachusetts Lowell/YouGov,2.9,-1.0,Online Panel,9.0,Pennsylvania,9/19/24,800,2024,U.S. Senate,11/5/24,GRE,Leila Hazou,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88372,University of Massachusetts Lowell/YouGov,2.9,-1.0,Online Panel,9.0,Pennsylvania,9/19/24,800,2024,U.S. Senate,11/5/24,CON,Bernard Selker,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88372,University of Massachusetts Lowell/YouGov,2.9,-1.0,Online Panel,9.0,Pennsylvania,9/19/24,800,2024,U.S. Senate,11/5/24,LIB,John C. Thomas,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88409,University of Delaware,,,Online Panel,4.0,Delaware,9/19/24,383,2024,U.S. Senate,11/5/24,DEM,Lisa Blunt Rochester,52.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88409,University of Delaware,,,Online Panel,4.0,Delaware,9/19/24,383,2024,U.S. Senate,11/5/24,REP,Eric Hansen,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88409,University of Delaware,,,Online Panel,4.0,Delaware,9/19/24,383,2024,U.S. Senate,11/5/24,IND,"Michael ""Dr. Mike"" Katz",6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88359,Lighthouse Research,,,,1.0,Utah,9/19/24,526,2024,U.S. Senate,11/5/24,DEM,Caroline Gleich,33.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88359,Lighthouse Research,,,,1.0,Utah,9/19/24,526,2024,U.S. Senate,11/5/24,REP,John Curtis,52.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88359,Lighthouse Research,,,,1.0,Utah,9/19/24,526,2024,U.S. Senate,11/5/24,IAP,Carlton E. Bowen,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88279,Mason-Dixon,2.6,-1.1,Live Phone,6.0,Minnesota,9/18/24,800,2024,U.S. Senate,11/5/24,DEM,Amy Klobuchar,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88279,Mason-Dixon,2.6,-1.1,Live Phone,6.0,Minnesota,9/18/24,800,2024,U.S. Senate,11/5/24,REP,Royce White,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88301,Suffolk,2.9,-1.0,Live Phone,8.0,Michigan,9/18/24,500,2024,U.S. Senate,11/5/24,DEM,Elissa Slotkin,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88301,Suffolk,2.9,-1.0,Live Phone,8.0,Michigan,9/18/24,500,2024,U.S. Senate,11/5/24,REP,Mike Rogers,42.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88301,Suffolk,2.9,-1.0,Live Phone,8.0,Michigan,9/18/24,500,2024,U.S. Senate,11/5/24,LIB,Joseph Solis-Mullen,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88301,Suffolk,2.9,-1.0,Live Phone,8.0,Michigan,9/18/24,500,2024,U.S. Senate,11/5/24,UST,Dave Stein,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88301,Suffolk,2.9,-1.0,Live Phone,8.0,Michigan,9/18/24,500,2024,U.S. Senate,11/5/24,GRE,Douglas P. Marsh,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88301,Suffolk,2.9,-1.0,Live Phone,8.0,Michigan,9/18/24,500,2024,U.S. Senate,11/5/24,NLP,Doug Dern,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88235,Emerson,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,Arizona,9/18/24,868,2024,U.S. Senate,11/5/24,DEM,Ruben Gallego,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88235,Emerson,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,Arizona,9/18/24,868,2024,U.S. Senate,11/5/24,REP,Kari Lake,42.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88237,Emerson,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,Michigan,9/18/24,875,2024,U.S. Senate,11/5/24,DEM,Elissa Slotkin,46.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
